,id,gender,articleType,baseColour,season,usage,image
7668,6241,Women,Tshirts,White,Summer,Casual,images/6241.jpg
7669,33280,Unisex,Jeans,Blue,Summer,Casual,images/33280.jpg
7670,58670,Women,Kurtas,Black,Summer,Ethnic,images/58670.jpg
7671,6665,Men,Sports Shoes,Grey,Summer,Sports,images/6665.jpg
7672,11885,Men,Formal Shoes,Blue,Summer,Formal,images/11885.jpg
7673,52141,Women,Tshirts,Blue,Summer,Casual,images/52141.jpg
7674,37935,Women,Tops,Teal,Summer,Casual,images/37935.jpg
7675,9381,Men,Sports Shoes,Brown,Fall,Sports,images/9381.jpg
7676,29184,Men,Shirts,Blue,Summer,Casual,images/29184.jpg
7677,19950,Men,Sweatshirts,Olive,Fall,Casual,images/19950.jpg
7678,39904,Men,Sports Shoes,Red,Summer,Sports,images/39904.jpg
7679,12676,Men,Trousers,Brown,Fall,Casual,images/12676.jpg
7680,59917,Women,Kurtas,Pink,Summer,Ethnic,images/59917.jpg
7681,46116,Men,Casual Shoes,Olive,Summer,Casual,images/46116.jpg
7682,1882,Men,Tshirts,Red,Winter,Casual,images/1882.jpg
7683,20872,Men,Formal Shoes,Brown,Summer,Formal,images/20872.jpg
7684,37977,Men,Tshirts,Black,Summer,Casual,images/37977.jpg
7685,9258,Men,Shirts,Green,Fall,Formal,images/9258.jpg
7686,8841,Men,Trousers,Cream,Summer,Casual,images/8841.jpg
7687,32179,Men,Sports Shoes,Navy Blue,Summer,Sports,images/32179.jpg
7688,52989,Women,Sarees,Green,Summer,Ethnic,images/52989.jpg
7689,12428,Men,Casual Shoes,Brown,Fall,Casual,images/12428.jpg
7690,11953,Men,Casual Shoes,Beige,Summer,Casual,images/11953.jpg
7691,10987,Men,Tshirts,Navy Blue,Fall,Casual,images/10987.jpg
7692,53741,Women,Track Pants,Black,Summer,Casual,images/53741.jpg
7693,24694,Men,Tshirts,White,Summer,Casual,images/24694.jpg
7694,32769,Men,Tshirts,Blue,Spring,Casual,images/32769.jpg
7695,4495,Men,Sports Shoes,Black,Summer,Sports,images/4495.jpg
7696,10883,Men,Tshirts,Beige,Fall,Casual,images/10883.jpg
7697,50720,Girls,Dresses,Orange,Summer,Casual,images/50720.jpg
7698,3951,Women,Tops,Navy Blue,Summer,Casual,images/3951.jpg
7699,4959,Men,Tshirts,Green,Summer,Casual,images/4959.jpg
7700,22068,Women,Kurtas,Grey,Fall,Ethnic,images/22068.jpg
7701,26789,Men,Shirts,Blue,Summer,Formal,images/26789.jpg
7702,41154,Women,Shorts,Sea Green,Summer,Casual,images/41154.jpg
7703,2841,Men,Tshirts,Grey,Summer,Casual,images/2841.jpg
7704,18935,Men,Tshirts,Blue,Fall,Casual,images/18935.jpg
7705,47038,Women,Kurtas,Red,Summer,Ethnic,images/47038.jpg
7706,44920,Men,Shorts,Black,Summer,Casual,images/44920.jpg
7707,12151,Women,Kurtis,Pink,Fall,Ethnic,images/12151.jpg
7708,57276,Men,Shirts,Red,Summer,Casual,images/57276.jpg
7709,32422,Men,Tshirts,Black,Summer,Casual,images/32422.jpg
7710,50773,Men,Formal Shoes,Black,Summer,Formal,images/50773.jpg
7711,4158,Men,Sports Shoes,White,Summer,Sports,images/4158.jpg
7712,8975,Men,Sports Shoes,White,Fall,Sports,images/8975.jpg
7713,54052,Women,Leggings,Navy Blue,Summer,Casual,images/54052.jpg
7714,27559,Men,Shirts,Purple,Summer,Casual,images/27559.jpg
7715,35641,Men,Sports Shoes,Navy Blue,Fall,Sports,images/35641.jpg
7716,13362,Women,Casual Shoes,Blue,Fall,Casual,images/13362.jpg
7717,15377,Men,Casual Shoes,Navy Blue,Summer,Casual,images/15377.jpg
7718,11903,Men,Formal Shoes,Brown,Summer,Formal,images/11903.jpg
7719,9686,Men,Tshirts,Navy Blue,Fall,Casual,images/9686.jpg
7720,4944,Men,Shirts,White,Summer,Casual,images/4944.jpg
7721,57123,Women,Tops,Red,Summer,Casual,images/57123.jpg
7722,30737,Men,Waistcoat,Red,Summer,Ethnic,images/30737.jpg
7723,30897,Women,Lounge Pants,Mustard,Summer,Ethnic,images/30897.jpg
7724,44667,Women,Trousers,Black,Summer,Casual,images/44667.jpg
7725,15001,Men,Tshirts,Navy Blue,Fall,Casual,images/15001.jpg
7726,50856,Women,Sarees,Brown,Summer,Ethnic,images/50856.jpg
7727,10851,Men,Tshirts,Brown,Fall,Casual,images/10851.jpg
7728,32435,Men,Tshirts,Blue,Summer,Casual,images/32435.jpg
7729,22715,Men,Sports Shoes,White,Fall,Sports,images/22715.jpg
7730,57523,Men,Casual Shoes,Grey,Summer,Casual,images/57523.jpg
7731,44754,Women,Casual Shoes,Grey,Summer,Casual,images/44754.jpg
7732,16204,Men,Tshirts,Black,Fall,Casual,images/16204.jpg
7733,13419,Men,Tshirts,Pink,Summer,Casual,images/13419.jpg
7734,11823,Men,Casual Shoes,Green,Summer,Casual,images/11823.jpg
7735,28560,Men,Tshirts,Black,Summer,Casual,images/28560.jpg
7736,4492,Men,Sports Shoes,White,Summer,Sports,images/4492.jpg
7737,16641,Men,Tshirts,Charcoal,Summer,Casual,images/16641.jpg
7738,2928,Men,Tshirts,White,Fall,Casual,images/2928.jpg
7739,23315,Women,Kurtas,Green,Fall,Ethnic,images/23315.jpg
7740,8764,Women,Tops,Blue,Fall,Casual,images/8764.jpg
7741,24067,Men,Shirts,Red,Fall,Casual,images/24067.jpg
7742,17758,Men,Casual Shoes,Tan,Winter,Casual,images/17758.jpg
7743,16932,Men,Tshirts,Off White,Fall,Casual,images/16932.jpg
7744,7910,Men,Tshirts,Multi,Fall,Casual,images/7910.jpg
7745,48394,Men,Trousers,Black,Summer,Formal,images/48394.jpg
7746,58810,Men,Shirts,Black,Fall,Casual,images/58810.jpg
7747,23226,Women,Kurtas,Brown,Fall,Ethnic,images/23226.jpg
7748,55622,Men,Formal Shoes,Brown,Summer,Formal,images/55622.jpg
7749,15140,Men,Shirts,Maroon,Fall,Casual,images/15140.jpg
7750,6731,Men,Sports Shoes,Black,Summer,Sports,images/6731.jpg
7751,14621,Men,Tshirts,White,Fall,Casual,images/14621.jpg
7752,16374,Men,Trousers,Navy Blue,Fall,Formal,images/16374.jpg
7753,14704,Men,Shirts,Black,Fall,Formal,images/14704.jpg
7754,14702,Men,Jackets,Black,Fall,Casual,images/14702.jpg
7755,38283,Boys,Tshirts,Green,Summer,Casual,images/38283.jpg
7756,39449,Women,Kurtas,Orange,Summer,Ethnic,images/39449.jpg
7757,16367,Men,Shirts,Blue,Fall,Formal,images/16367.jpg
7758,18249,Men,Tshirts,Red,Fall,Casual,images/18249.jpg
7759,16510,Men,Jeans,Blue,Fall,Casual,images/16510.jpg
7760,41694,Men,Lounge Pants,Black,Summer,Casual,images/41694.jpg
7761,38529,Men,Sports Shoes,Black,Summer,Sports,images/38529.jpg
7762,9452,Men,Shirts,Red,Fall,Formal,images/9452.jpg
7763,20282,Men,Shirts,Purple,Fall,Casual,images/20282.jpg
7764,57040,Women,Dresses,Black,Summer,Casual,images/57040.jpg
7765,43264,Women,Kurtas,White,Summer,Ethnic,images/43264.jpg
7766,14542,Women,Kurtas,Pink,Fall,Ethnic,images/14542.jpg
7767,51615,Women,Jeggings,Blue,Fall,Casual,images/51615.jpg
7768,6027,Men,Tshirts,Red,Summer,Casual,images/6027.jpg
7769,5362,Unisex,Sports Shoes,Red,Summer,Sports,images/5362.jpg
7770,33155,Men,Tshirts,Grey,Summer,Casual,images/33155.jpg
7771,17718,Men,Shirts,Red,Fall,Casual,images/17718.jpg
7772,12202,Men,Tshirts,Yellow,Summer,Casual,images/12202.jpg
7773,22324,Men,Tshirts,Green,Fall,Casual,images/22324.jpg
7774,9134,Men,Sports Shoes,Black,Summer,Sports,images/9134.jpg
7775,40434,Women,Skirts,Charcoal,Summer,Casual,images/40434.jpg
7776,8989,Unisex,Casual Shoes,Black,Fall,Casual,images/8989.jpg
7777,4425,Men,Tshirts,Navy Blue,Summer,Casual,images/4425.jpg
7778,40627,Women,Kurtas,Lavender,Summer,Ethnic,images/40627.jpg
7779,25917,Women,Tshirts,Black,Summer,Casual,images/25917.jpg
7780,5470,Men,Sports Shoes,Black,Summer,Sports,images/5470.jpg
7781,1754,Men,Tshirts,Black,Fall,Sports,images/1754.jpg
7782,7231,Men,Formal Shoes,Black,Fall,Formal,images/7231.jpg
7783,44625,Men,Shorts,Black,Summer,Sports,images/44625.jpg
7784,21451,Women,Tshirts,Green,Winter,Casual,images/21451.jpg
7785,37172,Boys,Shorts,Black,Summer,Casual,images/37172.jpg
7786,8773,Men,Shirts,White,Fall,Casual,images/8773.jpg
7787,5151,Women,Tshirts,White,Summer,Casual,images/5151.jpg
7788,15192,Men,Tshirts,Yellow,Fall,Casual,images/15192.jpg
7789,59892,Women,Shirts,Blue,Fall,Casual,images/59892.jpg
7790,34443,Women,Tshirts,Yellow,Summer,Casual,images/34443.jpg
7791,34828,Men,Casual Shoes,Brown,Summer,Casual,images/34828.jpg
7792,36462,Men,Sports Shoes,White,Spring,Sports,images/36462.jpg
7793,21907,Women,Kurta Sets,Blue,Fall,Ethnic,images/21907.jpg
7794,10574,Men,Tshirts,Navy Blue,Fall,Casual,images/10574.jpg
7795,1999,Men,Track Pants,Grey,Fall,Casual,images/1999.jpg
7796,15914,Men,Shirts,Grey,Fall,Formal,images/15914.jpg
7797,1619,Men,Shorts,Grey,Fall,Sports,images/1619.jpg
7798,44678,Women,Tops,Pink,Summer,Casual,images/44678.jpg
7799,58722,Men,Tshirts,White,Fall,Casual,images/58722.jpg
7800,40131,Boys,Shirts,White,Summer,Casual,images/40131.jpg
7801,23648,Men,Tshirts,Maroon,Summer,Casual,images/23648.jpg
7802,27152,Men,Shirts,Blue,Summer,Formal,images/27152.jpg
7803,32236,Women,Kurtas,Orange,Summer,Ethnic,images/32236.jpg
7804,34586,Women,Dresses,Black,Summer,Casual,images/34586.jpg
7805,39762,Women,Trousers,Charcoal,Summer,Formal,images/39762.jpg
7806,37794,Men,Shirts,Brown,Summer,Formal,images/37794.jpg
7807,29563,Men,Casual Shoes,Brown,Summer,Casual,images/29563.jpg
7808,52110,Women,Kurtas,Sea Green,Summer,Ethnic,images/52110.jpg
7809,30846,Women,Kurtas,Black,Summer,Ethnic,images/30846.jpg
7810,3779,Men,Tshirts,Black,Summer,Casual,images/3779.jpg
7811,8960,Men,Formal Shoes,Black,Summer,Formal,images/8960.jpg
7812,12917,Men,Sweaters,White,Fall,Casual,images/12917.jpg
7813,11447,Women,Sweaters,White,Fall,Casual,images/11447.jpg
7814,11308,Men,Jeans,Black,Spring,Casual,images/11308.jpg
7815,7751,Men,Tshirts,Black,Fall,Casual,images/7751.jpg
7816,30879,Women,Kurtas,Blue,Summer,Ethnic,images/30879.jpg
7817,8442,Women,Tops,Grey,Fall,Casual,images/8442.jpg
7818,13395,Men,Shirts,Purple,Summer,Casual,images/13395.jpg
7819,50849,Women,Stoles,Blue,Summer,Casual,images/50849.jpg
7820,15033,Women,Sweaters,Grey,Fall,Casual,images/15033.jpg
7821,3359,Men,Tshirts,Black,Summer,Casual,images/3359.jpg
7822,4120,Unisex,Casual Shoes,Maroon,Summer,Casual,images/4120.jpg
7823,10308,Men,Casual Shoes,Brown,Fall,Casual,images/10308.jpg
7824,23088,Men,Trousers,Grey,Fall,Casual,images/23088.jpg
7825,33495,Men,Shorts,Blue,Summer,Casual,images/33495.jpg
7826,7777,Men,Casual Shoes,Red,Fall,Casual,images/7777.jpg
7827,4486,Men,Sports Shoes,Black,Summer,Sports,images/4486.jpg
7828,13913,Men,Sports Shoes,White,Fall,Sports,images/13913.jpg
7829,52548,Men,Jeans,Blue,Summer,Casual,images/52548.jpg
7830,40410,Women,Tops,Red,Summer,Casual,images/40410.jpg
7831,12746,Men,Scarves,Navy Blue,Fall,Casual,images/12746.jpg
7832,22391,Unisex,Tshirts,Pink,Fall,Casual,images/22391.jpg
7833,31685,Men,Casual Shoes,White,Summer,Casual,images/31685.jpg
7834,34036,Boys,Shirts,Blue,Summer,Casual,images/34036.jpg
7835,42249,Women,Tunics,Blue,Summer,Casual,images/42249.jpg
7836,12097,Women,Kurtas,White,Fall,Ethnic,images/12097.jpg
7837,46387,Men,Shorts,Black,Summer,Casual,images/46387.jpg
7838,1572,Men,Track Pants,Black,Fall,Sports,images/1572.jpg
7839,20128,Women,Shirts,Blue,Fall,Casual,images/20128.jpg
7840,22242,Men,Casual Shoes,Black,Fall,Casual,images/22242.jpg
7841,18721,Women,Tops,Pink,Fall,Casual,images/18721.jpg
7842,43875,Men,Casual Shoes,Black,Summer,Casual,images/43875.jpg
7843,35678,Men,Casual Shoes,Brown,Summer,Casual,images/35678.jpg
7844,8992,Men,Casual Shoes,Black,Fall,Casual,images/8992.jpg
7845,28924,Men,Tshirts,Yellow,Summer,Casual,images/28924.jpg
7846,27534,Men,Shirts,Blue,Summer,Casual,images/27534.jpg
7847,36426,Men,Sports Shoes,White,Spring,Sports,images/36426.jpg
7848,28464,Women,Capris,Turquoise Blue,Summer,Sports,images/28464.jpg
7849,45601,Men,Formal Shoes,Black,Summer,Formal,images/45601.jpg
7850,32730,Men,Sports Shoes,Black,Summer,Sports,images/32730.jpg
7851,28733,Women,Kurtas,Green,Summer,Ethnic,images/28733.jpg
7852,31474,Men,Trousers,Brown,Fall,Casual,images/31474.jpg
7853,46359,Men,Shirts,Blue,Summer,Casual,images/46359.jpg
7854,26869,Women,Tshirts,Green,Summer,Casual,images/26869.jpg
7855,33078,Men,Tshirts,Navy Blue,Summer,Casual,images/33078.jpg
7856,52093,Women,Tops,White,Summer,Casual,images/52093.jpg
7857,16024,Men,Shirts,Green,Fall,Casual,images/16024.jpg
7858,45837,Women,Kurtas,Magenta,Summer,Ethnic,images/45837.jpg
7859,23942,Men,Sports Shoes,White,Fall,Sports,images/23942.jpg
7860,3806,Boys,Tshirts,Green,Summer,Casual,images/3806.jpg
7861,12954,Men,Sports Shoes,White,Fall,Sports,images/12954.jpg
7862,9149,Women,Jeans,Blue,Summer,Casual,images/9149.jpg
7863,26991,Women,Jeans,Grey,Summer,Casual,images/26991.jpg
7864,39640,Men,Casual Shoes,Black,Summer,Casual,images/39640.jpg
7865,11041,Men,Shirts,Purple,Fall,Casual,images/11041.jpg
7866,20786,Men,Sweatshirts,White,Fall,Casual,images/20786.jpg
7867,36721,Boys,Tshirts,Navy Blue,Summer,Casual,images/36721.jpg
7868,26933,Women,Tops,Black,Summer,Casual,images/26933.jpg
7869,37787,Men,Shirts,Blue,Summer,Casual,images/37787.jpg
7870,28761,Women,Kurtas,Beige,Summer,Ethnic,images/28761.jpg
7871,40458,Men,Casual Shoes,Navy Blue,Winter,Casual,images/40458.jpg
7872,53754,Men,Sweatshirts,Olive,Summer,Casual,images/53754.jpg
7873,16059,Men,Trousers,Olive,Fall,Casual,images/16059.jpg
7874,33330,Men,Shirts,Grey,Summer,Formal,images/33330.jpg
7875,10507,Women,Tshirts,Pink,Fall,Casual,images/10507.jpg
7876,21142,Women,Tops,Grey,Fall,Casual,images/21142.jpg
7877,4566,Men,Sports Shoes,White,Summer,Sports,images/4566.jpg
7878,2171,Men,Tshirts,Brown,Summer,Casual,images/2171.jpg
7879,11594,Women,Kurtas,White,Summer,Ethnic,images/11594.jpg
7880,51352,Women,Jeans,Blue,Summer,Casual,images/51352.jpg
7881,6488,Men,Tshirts,White,Summer,Casual,images/6488.jpg
7882,22801,Men,Shirts,Blue,Fall,Casual,images/22801.jpg
7883,13313,Men,Shirts,Red,Fall,Casual,images/13313.jpg
7884,26073,Men,Shirts,Grey,Summer,Formal,images/26073.jpg
7885,44702,Women,Shirts,Blue,Summer,Casual,images/44702.jpg
7886,17161,Men,Shirts,Purple,Fall,Casual,images/17161.jpg
7887,46801,Men,Sports Shoes,Grey,Summer,Sports,images/46801.jpg
7888,57519,Men,Casual Shoes,Black,Fall,Casual,images/57519.jpg
7889,13096,Men,Tshirts,Blue,Fall,Sports,images/13096.jpg
7890,57434,Women,Tshirts,Blue,Summer,Casual,images/57434.jpg
7891,25422,Men,Sports Shoes,Green,Summer,Sports,images/25422.jpg
7892,3915,Men,Tshirts,Red,Summer,Casual,images/3915.jpg
7893,11582,Women,Kurtis,White,Summer,Ethnic,images/11582.jpg
7894,34537,Men,Formal Shoes,Black,Winter,Formal,images/34537.jpg
7895,34052,Boys,Capris,Yellow,Summer,Casual,images/34052.jpg
7896,35818,Women,Casual Shoes,Red,Summer,Casual,images/35818.jpg
7897,14137,Men,Cufflinks,Steel,Fall,Formal,images/14137.jpg
7898,57121,Women,Tops,White,Summer,Casual,images/57121.jpg
7899,43921,Women,Tops,Peach,Summer,Casual,images/43921.jpg
7900,13669,Men,Trousers,Black,Fall,Formal,images/13669.jpg
7901,39759,Boys,Shorts,Brown,Summer,Casual,images/39759.jpg
7902,38538,Men,Casual Shoes,Green,Summer,Casual,images/38538.jpg
7903,11431,Women,Tshirts,Purple,Fall,Casual,images/11431.jpg
7904,1990,Women,Tshirts,Green,Summer,Sports,images/1990.jpg
7905,54595,Women,Kurtas,Multi,Summer,Ethnic,images/54595.jpg
7906,19606,Women,Tops,Green,Summer,Casual,images/19606.jpg
7907,22865,Men,Casual Shoes,Khaki,Summer,Casual,images/22865.jpg
7908,2145,Men,Tshirts,Green,Spring,Casual,images/2145.jpg
7909,37622,Boys,Tshirts,Red,Summer,Casual,images/37622.jpg
7910,45984,Women,Sarees,White,Summer,Ethnic,images/45984.jpg
7911,5243,Men,Sports Shoes,Black,Summer,Sports,images/5243.jpg
7912,33046,Women,Kurtas,Pink,Summer,Ethnic,images/33046.jpg
7913,31956,Men,Sports Shoes,Black,Summer,Sports,images/31956.jpg
7914,52468,Women,Camisoles,Pink,Winter,Casual,images/52468.jpg
7915,26622,Men,Sports Shoes,Black,Summer,Sports,images/26622.jpg
7916,16397,Men,Shirts,Navy Blue,Fall,Casual,images/16397.jpg
7917,52889,Women,Sarees,Blue,Fall,Ethnic,images/52889.jpg
7918,17725,Men,Shirts,Maroon,Fall,Casual,images/17725.jpg
7919,14057,Men,Tshirts,Black,Fall,Casual,images/14057.jpg
7920,24136,Men,Jackets,Navy Blue,Fall,Casual,images/24136.jpg
7921,1988,Women,Tshirts,Red,Fall,Sports,images/1988.jpg
7922,4513,Unisex,Sports Shoes,Black,Summer,Sports,images/4513.jpg
7923,27412,Women,Lounge Pants,Charcoal,Summer,Casual,images/27412.jpg
7924,48374,Men,Shirts,Purple,Summer,Casual,images/48374.jpg
7925,40274,Men,Trousers,Beige,Summer,Casual,images/40274.jpg
7926,15832,Women,Kurtas,Pink,Fall,Ethnic,images/15832.jpg
7927,14027,Men,Tshirts,Yellow,Fall,Sports,images/14027.jpg
7928,46409,Men,Tshirts,Blue,Summer,Casual,images/46409.jpg
7929,44810,Women,Tops,Purple,Summer,Casual,images/44810.jpg
7930,26492,Men,Tshirts,White,Summer,Casual,images/26492.jpg
7931,8215,Men,Sports Shoes,Black,Summer,Sports,images/8215.jpg
7932,15111,Men,Trousers,Coffee Brown,Fall,Formal,images/15111.jpg
7933,30826,Women,Churidar,Navy Blue,Summer,Ethnic,images/30826.jpg
7934,2151,Men,Tshirts,White,Spring,Casual,images/2151.jpg
7935,7276,Men,Tshirts,Yellow,Fall,Casual,images/7276.jpg
7936,3953,Women,Tshirts,Red,Summer,Casual,images/3953.jpg
7937,8946,Men,Trousers,Beige,Fall,Casual,images/8946.jpg
7938,3774,Men,Tshirts,Pink,Summer,Casual,images/3774.jpg
7939,38549,Men,Casual Shoes,White,Summer,Casual,images/38549.jpg
7940,37730,Men,Shirts,Orange,Summer,Casual,images/37730.jpg
7941,9943,Men,Tshirts,Green,Fall,Casual,images/9943.jpg
7942,9555,Men,Tshirts,Blue,Fall,Sports,images/9555.jpg
7943,13497,Men,Tshirts,Blue,Fall,Casual,images/13497.jpg
7944,3922,Men,Track Pants,Grey,Summer,Casual,images/3922.jpg
7945,26390,Men,Shirts,Purple,Summer,Formal,images/26390.jpg
7946,4373,Men,Tshirts,Black,Summer,Casual,images/4373.jpg
7947,5842,Men,Tshirts,White,Summer,Sports,images/5842.jpg
7948,41591,Men,Shirts,Blue,Summer,Casual,images/41591.jpg
7949,39140,Women,Kurta Sets,Black,Summer,Ethnic,images/39140.jpg
7950,36841,Women,Jeans,Navy Blue,Summer,Casual,images/36841.jpg
7951,27587,Men,Tshirts,Yellow,Summer,Casual,images/27587.jpg
7952,50326,Women,Kurtas,White,Summer,Ethnic,images/50326.jpg
7953,2580,Women,Capris,Black,Summer,Sports,images/2580.jpg
7954,9714,Men,Tshirts,Black,Fall,Casual,images/9714.jpg
7955,14128,Women,Jeans,Blue,Fall,Casual,images/14128.jpg
7956,13816,Men,Tshirts,Red,Fall,Casual,images/13816.jpg
7957,30410,Men,Jeans,Blue,Summer,Casual,images/30410.jpg
7958,23160,Men,Tshirts,Charcoal,Fall,Casual,images/23160.jpg
7959,40464,Men,Sports Shoes,White,Summer,Sports,images/40464.jpg
7960,19686,Women,Tshirts,Grey,Summer,Casual,images/19686.jpg
7961,7677,Men,Tshirts,Red,Fall,Sports,images/7677.jpg
7962,3550,Men,Casual Shoes,Brown,Winter,Casual,images/3550.jpg
7963,4990,Women,Shorts,White,Summer,Casual,images/4990.jpg
7964,12537,Men,Track Pants,Grey,Fall,Casual,images/12537.jpg
7965,7189,Women,Jeans,Blue,Fall,Casual,images/7189.jpg
7966,30909,Women,Tops,Green,Summer,Ethnic,images/30909.jpg
7967,45832,Women,Kurtas,White,Summer,Ethnic,images/45832.jpg
7968,7755,Men,Tshirts,Purple,Fall,Casual,images/7755.jpg
7969,59941,Men,Casual Shoes,Navy Blue,Spring,Casual,images/59941.jpg
7970,30739,Men,Nehru Jackets,Blue,Summer,Ethnic,images/30739.jpg
7971,2160,Men,Tshirts,Red,Spring,Casual,images/2160.jpg
7972,13221,Men,Tshirts,Blue,Fall,Casual,images/13221.jpg
7973,31309,Women,Kurtas,Green,Summer,Ethnic,images/31309.jpg
7974,27195,Women,Dresses,Off White,Summer,Casual,images/27195.jpg
7975,7721,Women,Sports Shoes,White,Fall,Sports,images/7721.jpg
7976,48382,Men,Jeans,Blue,Summer,Casual,images/48382.jpg
7977,16829,Women,Tshirts,Blue,Fall,Casual,images/16829.jpg
7978,19001,Women,Tshirts,Red,Summer,Casual,images/19001.jpg
7979,36835,Men,Sports Shoes,Grey,Summer,Sports,images/36835.jpg
7980,12030,Men,Shirts,White,Fall,Formal,images/12030.jpg
7981,5109,Women,Tops,Black,Summer,Casual,images/5109.jpg
7982,58209,Women,Patiala,Multi,Fall,Ethnic,images/58209.jpg
7983,12897,Men,Casual Shoes,White,Fall,Casual,images/12897.jpg
7984,11769,Men,Tshirts,Grey,Fall,Casual,images/11769.jpg
7985,19526,Men,Sweaters,Black,Summer,Casual,images/19526.jpg
7986,1607,Men,Track Pants,Blue,Fall,Sports,images/1607.jpg
7987,5492,Men,Tshirts,Blue,Summer,Casual,images/5492.jpg
7988,20245,Women,Tshirts,Black,Fall,Casual,images/20245.jpg
7989,15588,Men,Shirts,Blue,Fall,Casual,images/15588.jpg
7990,15871,Girls,Casual Shoes,Pink,Winter,Casual,images/15871.jpg
7991,6307,Women,Tops,Green,Summer,Casual,images/6307.jpg
7992,43504,Men,Tshirts,Black,Summer,Casual,images/43504.jpg
7993,39786,Men,Shirts,Blue,Summer,Formal,images/39786.jpg
7994,5618,Women,Sports Shoes,White,Summer,Sports,images/5618.jpg
7995,30892,Women,Patiala,White,Summer,Ethnic,images/30892.jpg
7996,59673,Women,Lehenga Choli,Red,Fall,Ethnic,images/59673.jpg
7997,44310,Men,Shirts,Navy Blue,Summer,Casual,images/44310.jpg
7998,4281,Men,Formal Shoes,Black,Summer,Formal,images/4281.jpg
7999,9136,Men,Sports Shoes,Black,Summer,Sports,images/9136.jpg
8000,41755,Girls,Tops,Blue,Summer,Casual,images/41755.jpg
8001,4276,Men,Casual Shoes,Navy Blue,Summer,Casual,images/4276.jpg
8002,4303,Unisex,Tshirts,Green,Summer,Casual,images/4303.jpg
8003,57120,Women,Tops,Peach,Summer,Casual,images/57120.jpg
8004,32598,Women,Tops,Orange,Summer,Casual,images/32598.jpg
8005,50719,Girls,Tops,Red,Summer,Casual,images/50719.jpg
8006,33854,Women,Casual Shoes,White,Summer,Casual,images/33854.jpg
8007,18624,Men,Sweaters,Cream,Fall,Casual,images/18624.jpg
8008,3271,Men,Tshirts,Red,Summer,Casual,images/3271.jpg
8009,14736,Men,Shirts,White,Fall,Formal,images/14736.jpg
8010,22240,Men,Casual Shoes,Black,Fall,Casual,images/22240.jpg
8011,40630,Women,Kurtas,Orange,Summer,Ethnic,images/40630.jpg
8012,30136,Men,Tshirts,Navy Blue,Summer,Casual,images/30136.jpg
8013,15092,Women,Tunics,Red,Fall,Casual,images/15092.jpg
8014,6530,Women,Tshirts,Pink,Summer,Sports,images/6530.jpg
8015,19453,Men,Tshirts,Purple,Fall,Casual,images/19453.jpg
8016,4503,Men,Sports Shoes,Blue,Summer,Sports,images/4503.jpg
8017,13941,Men,Shirts,Blue,Summer,Casual,images/13941.jpg
8018,3686,Women,Tshirts,Black,Summer,Casual,images/3686.jpg
8019,14122,Women,Jeans,Blue,Fall,Casual,images/14122.jpg
8020,46337,Men,Casual Shoes,Black,Summer,Casual,images/46337.jpg
8021,42654,Women,Kurtas,White,Summer,Ethnic,images/42654.jpg
8022,44493,Men,Casual Shoes,White,Summer,Casual,images/44493.jpg
8023,3928,Women,Tshirts,Yellow,Summer,Casual,images/3928.jpg
8024,27921,Women,Trousers,Beige,Summer,Formal,images/27921.jpg
8025,7539,Men,Tshirts,White,Summer,Sports,images/7539.jpg
8026,6710,Unisex,Casual Shoes,White,Fall,Casual,images/6710.jpg
8027,16505,Men,Jeans,Blue,Fall,Casual,images/16505.jpg
8028,12094,Women,Kurtas,White,Fall,Ethnic,images/12094.jpg
8029,49494,Men,Casual Shoes,Navy Blue,Summer,Casual,images/49494.jpg
8030,24042,Men,Tshirts,Black,Fall,Casual,images/24042.jpg
8031,4636,Men,Sports Shoes,White,Summer,Sports,images/4636.jpg
8032,56844,Men,Jeans,Blue,Summer,Casual,images/56844.jpg
8033,27155,Men,Shirts,White,Summer,Formal,images/27155.jpg
8034,22325,Men,Tshirts,Purple,Fall,Casual,images/22325.jpg
8035,34102,Boys,Tshirts,Pink,Summer,Casual,images/34102.jpg
8036,21911,Women,Kurta Sets,Pink,Fall,Ethnic,images/21911.jpg
8037,31941,Women,Casual Shoes,Grey,Summer,Casual,images/31941.jpg
8038,14102,Women,Tops,Brown,Fall,Casual,images/14102.jpg
8039,3988,Men,Tshirts,Blue,Summer,Casual,images/3988.jpg
8040,26508,Men,Trousers,Brown,Fall,Casual,images/26508.jpg
8041,5150,Women,Tshirts,Red,Summer,Casual,images/5150.jpg
8042,7686,Men,Jackets,Red,Fall,Sports,images/7686.jpg
8043,52091,Women,Tshirts,Green,Summer,Casual,images/52091.jpg
8044,43667,Women,Dresses,Purple,Summer,Casual,images/43667.jpg
8045,8438,Women,Tops,Yellow,Fall,Casual,images/8438.jpg
8046,3795,Unisex,Casual Shoes,Black,Fall,Casual,images/3795.jpg
8047,13927,Men,Casual Shoes,Red,Fall,Casual,images/13927.jpg
8048,57064,Women,Jackets,Black,Summer,Casual,images/57064.jpg
8049,3675,Men,Casual Shoes,White,Summer,Casual,images/3675.jpg
8050,12543,Women,Tshirts,Pink,Fall,Casual,images/12543.jpg
8051,4455,Men,Casual Shoes,Brown,Summer,Casual,images/4455.jpg
8052,2169,Men,Shirts,Red,Summer,Casual,images/2169.jpg
8053,19085,Women,Kurtas,Pink,Fall,Ethnic,images/19085.jpg
